870	28817	4469220.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C6.5m.L3	21933300	146222	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	5	unknown	 	Canada	-1.6459	unknown	Findlay	150	4.314	61.596
871	28818	4469221.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.0m.G3	30194400	201296	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	unknown	unknown	 	Canada	-1.6421	unknown	Findlay	150	5.254	55.165
872	28819	4469222.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.0m.L3	48468600	323124	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	unknown	unknown	 	Canada	-1.6421	unknown	Findlay	150	4.59	55.945
873	28820	4469223.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.10m.G3	33852450	225683	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	10	unknown	 	Canada	-1.6478	unknown	Findlay	150	4.013	73.708
874	28821	4469224.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.10m.L3	22303950	148693	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	10	unknown	 	Canada	-1.6478	unknown	Findlay	150	4.47	58.054
875	28822	4469225.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.3m.G3	29921550	199477	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	3	unknown	 	Canada	-1.6481	unknown	Findlay	150	4.233	48.133
876	28823	4469226.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.3m.L3	26899050	179327	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	3	unknown	 	Canada	-1.6481	unknown	Findlay	150	4.826	64.654
877	28824	4469227.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.5m.G3	31704900	211366	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	5	unknown	 	Canada	-1.648	unknown	Findlay	150	4.343	44.134
878	28825	4469228.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C7.5m.L3	238605000	1590700	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	5	unknown	 	Canada	-1.648	unknown	Findlay	150	5.407	59.462
879	28826	4469229.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.0m.G3	27114450	180763	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	unknown	unknown	 	Canada	-1.6512	unknown	Findlay	150	18.411	43.739
880	28827	4469230.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.0m.L3	65974350	439829	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	unknown	unknown	 	Canada	-1.6512	unknown	Findlay	150	4.721	50.928
881	28828	4469231.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.10m.G3	16580100	110534	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	10	unknown	 	Canada	-1.6508	unknown	Findlay	150	3.976	45.783
882	28829	4469232.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.10m.L3	34319100	228794	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	10	unknown	 	Canada	-1.6508	unknown	Findlay	150	4.44	50.622
883	28830	4469233.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.3m.G3	20767500	138450	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	3	unknown	 	Canada	-1.6512	unknown	Findlay	150	4.136	80.554
884	28831	4469234.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.3m.L3	28431150	189541	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	3	unknown	 	Canada	-1.6512	unknown	Findlay	150	3.989	52.14
885	28833	4469236.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.5m.G3	31043400	206956	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	5	unknown	 	Canada	-1.6512	unknown	Findlay	150	6.19	60.006
886	28834	4469237.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C8.5m.L3	245617500	1637450	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	5	unknown	 	Canada	-1.6512	unknown	Findlay	150	4.861	59.518
887	28837	4469240.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C9.10m.G3	26833050	178887	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	10	unknown	 	Canada	-1.653	unknown	Findlay	150	6.501	36.606
888	28838	4469241.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C9.10m.L3	28983600	193224	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	10	unknown	 	Canada	-1.653	unknown	Findlay	150	4.101	59.398
889	28841	4469244.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C9.5m.G3	27227700	181518	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	5	unknown	 	Canada	-1.653	unknown	Findlay	150	4.638	49.393
890	28842	4469245.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.C9.5m.L3	20251500	135010	arctic ocean	cold temperature marine habitat	sea water	sediment	NA	Amplicon	unknown	5	unknown	 	Canada	-1.653	unknown	Findlay	150	4.608	42.153
891	28843	4469246.3	Catlin Arctic Survey 2010_Findlay	Catlin-pool-1.no_MID_tag	45824550	305497	unknown	unknown	unknown	unknown	 	Unknown	 	 	unknown	 	unknown	 	unknown	Findlay	150	4.129	22.134
892	28937	4469340.3	Permafrost_thaw	B4_DNA_1311.4.1306	8421304260	73871090	Tundra biome	permafrost	soil	soil	NA	WGS	 	-1	thermokarst bog	 	USA	 	illumina	Hultman	114	38.559	1039.417
893	29049	4469452.3	Hulk hydrothermal vent	NewVentVirome_dereplicated	77175717	231246	marine black smoker biome	marine hydrothermal vent	sea water	water	NA	WGS	 	2198	Juan de Fuca Ridge	 	Pacific Ocean	122	454	Baross	333.739	0.618	633.039
894	29135	4469538.3	Permafrost_thaw	P1_DNA_1141.5.1206ONE	3482173434	30545381	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.7	permafrost	 	USA	 	illumina	Hultman	114	34.392	986.617
895	29137	4469540.3	Permafrost_thaw	P1_DNA_1141.4.1206ONE	3542570292	31075178	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.7	permafrost	 	USA	 	illumina	Hultman	114	33.146	969.562
896	29606	4470009.3	Permafrost_thaw	P3_DNA_1141.7.1206ONE	4667382870	40941955	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.7	permafrost	 	USA	 	illumina	Hultman	114	39.815	1017.095
897	29607	4470010.3	Permafrost_thaw	P3_DNA_1141.6.1206ONE	4664199306	40914029	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.7	permafrost	 	USA	 	illumina	Hultman	114	38.925	1028.384
898	29850	4470253.3	Permafrost_thaw	A5_DNA_1163.1.1212ONE	1712528748	15022182	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.3	active layer	 	USA	 	illumina	Hultman	114	34.049	878.074
899	29851	4470254.3	Permafrost_thaw	B3_DNA_1163.2.1212ONE	2160239580	18949470	Tundra biome	permafrost	soil	soil	NA	WGS	 	-1	thermokarst bog	 	USA	 	illumina	Hultman	114	35.446	1060.859
900	29852	4470255.3	Permafrost_thaw	A2_DNA_1163.5.1212ONE	2143945902	18806543	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.3	active layer	 	USA	 	illumina	Hultman	114	33.642	835.857
901	29912	4470315.3	Permafrost_thaw	B4_DNA_1209.04.1231ONE	2508737466	22006469	Tundra biome	permafrost	soil	soil	NA	WGS	 	-1	thermokarst bog	 	USA	 	illumina	Hultman	114	37.962	1022.821
902	29975	4470378.3	Permafrost_thaw	A2_DNA_1311.1.1306.ONE	4143700272	36348248	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.3	active layer	 	USA	 	illumina	Hultman	114	37.57	833.773
903	29978	4470381.3	Permafrost_thaw	B3_DNA_1311.2.1306.ONE	4436027166	38912519	Tundra biome	permafrost	soil	soil	NA	WGS	 	-1	thermokarst bog	 	USA	 	illumina	Hultman	114	39.812	1061.21
904	29979	4470382.3	Permafrost_thaw	A5_DNA_1311.3.1306.ONE	4374118212	38369458	Tundra biome	permafrost	soil	soil	NA	WGS	 	-0.3	active layer	 	USA	 	illumina	Hultman	114	38.528	878.631
905	30458	4470861.3	Cubatao_metagenomic	Cubatao_C	311978477	598041	terrestrial biome	oil spill	xylene contaminated soil	soil	NA	WGS	 	0.2	Cubatao	 	Brazil	 	454	Karolski	521.667	0	616.068
906	30501	4470904.3	Hydrocarbon Metagenomics Project	Toluene 454 QC Reads	215982194	550247	freshwater biome	anaerobic bioreactor	biological product	built environment	NA	WGS	1084	0	Calgary	7	Canada	25	454	Caffrey	392.519	0	631
907	30502	4470905.3	Hydrocarbon Metagenomics Project	Trident-1560D 454 QC Reads	163282324	439440	terrestrial biome	coal mine	carbon dioxide-reducing sediment	miscellaneous	NA	WGS	 	1047.1	Upper Mannville Formation	 	Canada	35	454	Caffrey	371.569	0	370.813
908	30503	4470906.3	Hydrocarbon Metagenomics Project	Tar-D 454 QC Reads	124377828	378465	Small lake biome	asphalt lake	contaminated water	miscellaneous	NA	WGS	 	 	Tar lake microbial communities from La Brea, Trinidad and Tobago	 	Trinidad and Tobago	 	454	Caffrey	328.638	0	610.84
909	30504	4470907.3	Hydrocarbon Metagenomics Project	Pond6_2010 454 QC Reads	138112933	327084	freshwater biome	mine tailing	waste water	wastewater|sludge	NA	WGS	258	18	Alberta	 	Canada	 	454	Caffrey	422.255	0	553.885
910	30505	4470908.3	Hydrocarbon Metagenomics Project	NapDC 454 QC Reads	130215413	368209	freshwater biome	anaerobic bioreactor	biological product	built environment	NA	WGS	 	 	Athabasca Oil Sands	 	Canada	 	454	Caffrey	353.645	0	606.392
911	30506	4470909.3	Hydrocarbon Metagenomics Project	GV_TDS_TP6_30ft_2008 454 QC Reads	222457751	535415	freshwater biome	mine tailing	waste water	wastewater|sludge	NA	WGS	 	9.14	Alberta	 	Canada	 	454	Caffrey	415.487	0	646.53
912	30507	4470910.3	Hydrocarbon Metagenomics Project	Pond6_2008_2010 454 QC Reads	360570684	862499	freshwater biome	mine tailing	waste water	wastewater|sludge	NA	WGS	258	18	Alberta	 	Canada	 	454	Caffrey	418.053	0	630.971
913	30534	4470937.3	Metagenomic analyses of drinking water receiving different disinfection treatments	CHM (chloramine amended system)	86319144	155593	freshwater biome	research station	drinking water	water	NA	Amplicon	 	 	Cincinnati, Ohio	 	USA	 	454	Revetta	554.775	0	411.058
914	30551	4470954.3	Metagenomic analyses of drinking water receiving different disinfection treatments	CHL (chlorine amended system)	197354490	362640	freshwater biome	research station	drinking water	water	NA	Amplicon	 	 	Cincinnati, Ohio	 	USA	 	454	Revetta	544.216	0	931.06
915	31549	4471952.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract (V3 SSU, paired-end Illumina)	85207442	575757	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	147.992	2.097	19.709
916	31550	4471953.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Colon (sigmoid)	242416687	1652488	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.698	1.681	26.918
917	31551	4471954.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Mouth (left supra-gingival plaque)	110843564	725916	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	152.695	5.418	20.213
918	31552	4471955.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Colon (transverse)	124842792	848073	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	147.208	2.086	23.078
919	31553	4471956.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Colon (rectum)	64033900	424944	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	150.688	0.999	17.11
920	31554	4471957.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Stool	206272599	1408777	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.42	5.808	35.252
921	31555	4471958.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Colon (rectum)	189635469	1305935	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	145.21	1.601	26.417
922	31556	4471959.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Duodenum	137199384	879898	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	155.926	3.19	9.57
923	31557	4471960.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Colon (transverse)	116068892	806472	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	143.922	4.501	37.478
924	31558	4471961.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Duodenum	155386305	1006884	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.324	2.405	16.648
925	31559	4471962.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Colon (rectum)	172273950	1195591	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	144.091	1.282	11.065
926	31560	4471963.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Mouth (tongue)	115801079	749110	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.585	5.131	30.703
927	31561	4471964.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Duodenum	138117187	905619	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	152.511	4.715	26.746
928	31562	4471965.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Mouth (left supra-gingival plaque)	136205008	928856	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	146.637	4.7	23.296
929	31563	4471966.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M),  Stool	147499797	1063904	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	138.64	4.187	26.761
930	31565	4471968.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Mouth (left sub-gingival plaque)	105547259	712873	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	148.059	5.929	30.691
931	31566	4471969.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Stool	135445073	985754	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	137.403	4.497	33.818
932	31567	4471970.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (tongue)	148004424	976495	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.567	5.331	27.903
933	31568	4471971.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Colon (sigmoid)	121722480	852442	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	142.793	0.824	9.971
934	31569	4471972.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Colon (transverse)	178535449	1239858	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	143.997	1.524	12.953
935	31570	4471973.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Mouth (tongue)	133732950	865725	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	154.475	4.458	23.271
936	31571	4471974.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (left supra-gingival plaque)	150420029	995946	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.032	2.942	24.104
937	31572	4471975.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (left sub-gingival plaque)	134798050	892482	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.037	4.979	31.651
938	31573	4471976.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Colon (sigmoid)	136521618	947940	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	144.019	3.038	35.434
939	31575	4471978.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Mouth (right sub-gingival plaque)	52842523	338944	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	155.903	1.745	4.584
940	31576	4471979.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Mouth (left supra-gingival plaque)	64620869	421279	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	153.392	6.844	44.284
941	31577	4471980.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 1 (F), Stomach (gastric body)	72482523	466105	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	155.507	1.875	3.097
942	31578	4471981.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 2 (M), Stomach (gastric antrum)	57605625	358061	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	160.882	0.573	1.162
943	31579	4471982.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 4 (F), Colon (sigmoid)	108585919	738341	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	147.067	2.935	18.108
944	31580	4471983.3	Bacterial biogeography of the human digestive tract	Bacterial biogeography of the human digestive tract - Subject 3 (M), Stomach (gastric antrum)	40962808	269779	terrestrial biome	animal-associated habitat	organic material	human-associated	NA	Amplicon	 	 	Toronto	 	Canada	 	illumina	Neufeld	151.838	0.626	1.258
